% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
0.626	1	1	63	7	1	28	2196	0	0
0.627	1	1	63	8	1	28	2196	0	0
0.628	1	1	63	9	1	28	2196	0	0
0.629	1	1	63	10	1	28	2196	0	0
0.63	1	1	64	1	1	28	2196	0	0
0.631	1	1	64	2	1	28	2196	0	0
0.632	1	1	64	3	1	28	2196	0	0
0.633	1	1	64	4	1	28	2196	0	0
0.634	1	1	64	5	1	28	2196	0	0
0.635	1	1	64	6	1	28	2196	0	0
0.636	1	1	64	7	1	28	2196	0	0
0.637	1	1	64	8	1	28	2196	0	0
0.638	1	1	64	9	1	28	2196	0	0
0.639	1	1	64	10	1	28	2196	0	0
0.64	1	1	65	1	1	28	2196	0	0
0.641	1	1	65	2	1	28	2196	0	0
0.642	1	1	65	3	1	28	2196	0	0
0.643	1	1	65	4	1	28	2196	0	0
0.644	1	1	65	5	1	28	2196	0	0
0.645	1	1	65	6	1	28	2196	0	0
0.646	1	1	65	7	1	28	2196	0	0
0.647	1	1	65	8	1	28	2196	0	0
0.648	1	1	65	9	1	28	2196	0	0
0.649	1	1	65	10	1	28	2196	0	0
0.65	1	1	66	1	1	28	2196	0	0
0.651	1	1	66	2	1	28	2196	0	0
0.652	1	1	66	3	1	28	2196	0	0
0.653	1	1	66	4	1	28	2196	0	0
0.654	1	1	66	5	1	28	2196	0	0
0.655	1	1	66	6	1	28	2196	0	0
0.656	1	1	66	7	1	28	2196	0	0
0.657	1	1	66	8	1	28	2196	0	0
0.658	1	1	66	9	1	28	2196	0	0
0.659	1	1	66	10	1	28	2196	0	0
0.66	1	1	67	1	1	28	2196	0	0
0.661	1	1	67	2	1	28	2196	0	0
0.662	1	1	67	3	1	28	2196	0	0
0.663	1	1	67	4	1	28	2196	0	0
0.664	1	1	67	5	1	28	2196	0	0
0.665	1	1	67	6	1	28	2196	0	0
0.666	1	1	67	7	1	28	2196	0	0
0.667	1	1	67	8	1	28	2196	0	0
0.668	1	1	67	9	1	28	2196	0	0
0.669	1	1	67	10	1	28	2196	0	0
0.67	1	1	68	1	1	28	2196	0	0
0.671	1	1	68	2	1	28	2196	0	0
0.672	1	1	68	3	1	28	2196	0	0
0.673	1	1	68	4	1	28	2196	0	0
0.674	1	1	68	5	1	28	2196	0	0
0.675	1	1	68	6	1	28	2196	0	0
0.676	1	1	68	7	1	28	2196	0	0
0.677	1	1	68	8	1	28	2196	0	0
0.678	1	1	68	9	1	28	2196	0	0
0.679	1	1	68	10	1	28	2196	0	0
0.68	1	1	69	1	1	28	2196	0	0
0.681	1	1	69	2	1	28	2196	0	0
0.682	1	1	69	3	1	28	2196	0	0
0.683	1	1	69	4	1	28	2196	0	0
0.684	1	1	69	5	1	28	2196	0	0
0.685	1	1	69	6	1	28	2196	0	0
0.686	1	1	69	7	1	28	2196	0	0
0.687	1	1	69	8	1	28	2196	0	0
0.688	1	1	69	9	1	28	2196	0	0
0.689	1	1	69	10	1	28	2196	0	0
0.69	1	1	70	1	1	28	2196	0	0
0.691	1	1	70	2	1	28	2196	0	0
0.692	1	1	70	3	1	28	2196	0	0
0.693	1	1	70	4	1	28	2196	0	0
0.694	1	1	70	5	1	28	2196	0	0
0.695	1	1	70	6	1	28	2196	0	0
0.696	1	1	70	7	1	28	2196	0	0
0.697	1	1	70	8	1	28	2196	0	0
0.698	1	1	70	9	1	28	2196	0	0
0.699	1	1	70	10	1	28	2196	0	0
0.7	1	1	71	1	1	28	2196	0	0
0.701	1	1	71	2	1	28	2196	0	0
0.702	1	1	71	3	1	28	2196	0	0
0.703	1	1	71	4	1	28	2196	0	0
0.704	1	1	71	5	1	28	2196	0	0
0.705	1	1	71	6	1	28	2196	0	0
0.706	1	1	71	7	1	28	2196	0	0
0.707	1	1	71	8	1	28	2196	0	0
0.708	1	1	71	9	1	28	2196	0	0
0.709	1	1	71	10	1	28	2196	0	0
0.71	1	1	72	1	1	28	2196	0	0
0.711	1	1	72	2	1	28	2196	0	0
0.712	1	1	72	3	1	28	2196	0	0
0.713	1	1	72	4	1	28	2196	0	0
0.714	1	1	72	5	1	28	2196	0	0
0.715	1	1	72	6	1	28	2196	0	0
0.716	1	1	72	7	1	28	2196	0	0
0.717	1	1	72	8	1	28	2196	0	0
0.718	1	1	72	9	1	28	2196	0	0
0.719	1	1	72	10	1	28	2196	0	0
0.72	1	1	73	1	1	28	2196	0	0
0.721	1	1	73	2	1	28	2196	0	0
0.722	1	1	73	3	1	28	2196	0	0
0.723	1	1	73	4	1	28	2196	0	0
0.724	1	1	73	5	1	28	2196	0	0
0.725	1	1	73	6	1	28	2196	0	0
0.726	1	1	73	7	1	28	2196	0	0
0.727	1	1	73	8	1	28	2196	0	0
0.728	1	1	73	9	1	28	2196	0	0
0.729	1	1	73	10	1	28	2196	0	0
0.73	1	1	74	1	1	28	2196	0	0
0.731	1	1	74	2	1	28	2196	0	0
0.732	1	1	74	3	1	28	2196	0	0
0.733	1	1	74	4	1	28	2196	0	0
0.734	1	1	74	5	1	28	2196	0	0
0.735	1	1	74	6	1	28	2196	0	0
0.736	1	1	74	7	1	28	2196	0	0
0.737	1	1	74	8	1	28	2196	0	0
0.738	1	1	74	9	1	28	2196	0	0
0.739	1	1	74	10	1	28	2196	0	0
0.74	1	1	75	1	1	28	2196	0	0
0.741	1	1	75	2	1	28	2196	0	0
0.742	1	1	75	3	1	28	2196	0	0
0.743	1	1	75	4	1	28	2196	0	0
0.744	1	1	75	5	1	28	2196	0	0
0.745	1	1	75	6	1	28	2196	0	0
0.746	1	1	75	7	1	28	2196	0	0
0.747	1	1	75	8	1	28	2196	0	0
0.748	1	1	75	9	1	28	2196	0	0
0.749	1	1	75	10	1	28	2196	0	0
0.75	1	1	76	1	1	28	2196	0	0
0.751	1	1	76	2	1	28	2196	0	0
0.752	1	1	76	3	1	28	2196	0	0
0.753	1	1	76	4	1	28	2196	0	0
0.754	1	1	76	5	1	28	2196	0	0
0.755	1	1	76	6	1	28	2196	0	0
0.756	1	1	76	7	1	28	2196	0	0
0.757	1	1	76	8	1	28	2196	0	0
0.758	1	1	76	9	1	28	2196	0	0
0.759	1	1	76	10	1	28	2196	0	0
0.76	1	1	77	1	1	28	2196	0	0
0.761	1	1	77	2	1	28	2196	0	0
0.762	1	1	77	3	1	28	2196	0	0
0.763	1	1	77	4	1	28	2196	0	0
0.764	1	1	77	5	1	28	2196	0	0
0.765	1	1	77	6	1	28	2196	0	0
0.766	1	1	77	7	1	28	2196	0	0
0.767	1	1	77	8	1	28	2196	0	0
0.768	1	1	77	9	1	28	2196	0	0
0.769	1	1	77	10	1	28	2196	0	0
0.77	1	1	78	1	1	28	2196	0	0
0.771	1	1	78	2	1	28	2196	0	0
0.772	1	1	78	3	1	28	2196	0	0
0.773	1	1	78	4	1	28	2196	0	0
0.774	1	1	78	5	1	28	2196	0	0
0.775	1	1	78	6	1	28	2196	0	0
0.776	1	1	78	7	1	28	2196	0	0
0.777	1	1	78	8	1	28	2196	0	0
0.778	1	1	78	9	1	28	2196	0	0
0.779	1	1	78	10	1	28	2196	0	0
0.78	1	1	79	1	1	28	2196	0	0
0.781	1	1	79	2	1	28	2196	0	0
0.782	1	1	79	3	1	28	2196	0	0
0.783	1	1	79	4	1	28	2196	0	0
0.784	1	1	79	5	1	28	2196	0	0
0.785	1	1	79	6	1	28	2196	0	0
0.786	1	1	79	7	1	28	2196	0	0
0.787	1	1	79	8	1	28	2196	0	0
0.788	1	1	79	9	1	28	2196	0	0
0.789	1	1	79	10	1	28	2196	0	0
0.79	1	1	80	1	1	28	2196	0	0
0.791	1	1	80	2	1	28	2196	0	0
0.792	1	1	80	3	1	28	2196	0	0
0.793	1	1	80	4	1	28	2196	0	0
0.794	1	1	80	5	1	28	2196	0	0
0.795	1	1	80	6	1	28	2196	0	0
0.796	1	1	80	7	1	28	2196	0	0
0.797	1	1	80	8	1	28	2196	0	0
0.798	1	1	80	9	1	28	2196	0	0
0.799	1	1	80	10	1	28	2196	0	0
0.8	1	1	81	1	1	28	2196	0	0
0.801	1	1	81	2	1	28	2196	0	0
0.802	1	1	81	3	1	28	2196	0	0
0.803	1	1	81	4	1	28	2196	0	0
0.804	1	1	81	5	1	28	2196	0	0
0.805	1	1	81	6	1	28	2196	0	0
0.806	1	1	81	7	1	28	2196	0	0
0.807	1	1	81	8	1	28	2196	0	0
0.808	1	1	81	9	1	28	2196	0	0
0.809	1	1	81	10	1	28	2196	0	0
0.81	1	1	82	1	1	28	2196	0	0
0.811	1	1	82	2	1	28	2196	0	0
0.812	1	1	82	3	1	28	2196	0	0
0.813	1	1	82	4	1	28	2196	0	0
0.814	1	1	82	5	1	28	2196	0	0
0.815	1	1	82	6	1	28	2196	0	0
0.816	1	1	82	7	1	28	2196	0	0
0.817	1	1	82	8	1	28	2196	0	0
0.818	1	1	82	9	1	28	2196	0	0
0.819	1	1	82	10	1	28	2196	0	0
0.82	1	1	83	1	1	28	2196	0	0
0.821	1	1	83	2	1	28	2196	0	0
0.822	1	1	83	3	1	28	2196	0	0
0.823	1	1	83	4	1	28	2196	0	0
0.824	1	1	83	5	1	28	2196	0	0
0.825	1	1	83	6	1	28	2196	0	0
0.826	1	1	83	7	1	28	2196	0	0
0.827	1	1	83	8	1	28	2196	0	0
0.828	1	1	83	9	1	28	2196	0	0
0.829	1	1	83	10	1	28	2196	0	0
0.83	1	1	84	1	1	28	2196	0	0
0.831	1	1	84	2	1	28	2196	0	0
0.832	1	1	84	3	1	28	2196	0	0
0.833	1	1	84	4	1	28	2196	0	0
0.834	1	1	84	5	1	28	2196	0	0
0.835	1	1	84	6	1	28	2196	0	0
0.836	1	1	84	7	1	28	2196	0	0
0.837	1	1	84	8	1	28	2196	0	0
0.838	1	1	84	9	1	28	2196	0	0
0.839	1	1	84	10	1	28	2196	0	0
0.84	1	1	85	1	1	28	2196	0	0
0.841	1	1	85	2	1	28	2196	0	0
0.842	1	1	85	3	1	28	2196	0	0
0.843	1	1	85	4	1	28	2196	0	0
0.844	1	1	85	5	1	28	2196	0	0
0.845	1	1	85	6	1	28	2196	0	0
0.846	1	1	85	7	1	28	2196	0	0
0.847	1	1	85	8	1	28	2196	0	0
0.848	1	1	85	9	1	28	2196	0	0
0.849	1	1	85	10	1	28	2196	0	0
0.85	1	1	86	1	1	28	2196	0	0
0.851	1	1	86	2	1	28	2196	0	0
0.852	1	1	86	3	1	28	2196	0	0
0.853	1	1	86	4	1	28	2196	0	0
0.854	1	1	86	5	1	28	2196	0	0
0.855	1	1	86	6	1	28	2196	0	0
0.856	1	1	86	7	1	28	2196	0	0
0.857	1	1	86	8	1	28	2196	0	0
0.858	1	1	86	9	1	28	2196	0	0
0.859	1	1	86	10	1	28	2196	0	0
0.86	1	1	87	1	1	28	2196	0	0
0.861	1	1	87	2	1	28	2196	0	0
0.862	1	1	87	3	1	28	2196	0	0
0.863	1	1	87	4	1	28	2196	0	0
0.864	1	1	87	5	1	28	2196	0	0
0.865	1	1	87	6	1	28	2196	0	0
0.866	1	1	87	7	1	28	2196	0	0
0.867	1	1	87	8	1	28	2196	0	0
0.868	1	1	87	9	1	28	2196	0	0
0.869	1	1	87	10	1	28	2196	0	0
0.87	1	1	88	1	1	28	2196	0	0
0.871	1	1	88	2	1	28	2196	0	0
0.872	1	1	88	3	1	28	2196	0	0
0.873	1	1	88	4	1	28	2196	0	0
0.874	1	1	88	5	1	28	2196	0	0
0.875	1	1	88	6	1	28	2196	0	0
0.876	1	1	88	7	1	28	2196	0	0
0.877	1	1	88	8	1	28	2196	0	0
0.878	1	1	88	9	1	28	2196	0	0
0.879	1	1	88	10	1	28	2196	0	0
0.88	1	1	89	1	1	28	2196	0	0
0.881	1	1	89	2	1	28	2196	0	0
0.882	1	1	89	3	1	28	2196	0	0
0.883	1	1	89	4	1	28	2196	0	0
0.884	1	1	89	5	1	28	2196	0	0
0.885	1	1	89	6	1	28	2196	0	0
0.886	1	1	89	7	1	28	2196	0	0
0.887	1	1	89	8	1	28	2196	0	0
0.888	1	1	89	9	1	28	2196	0	0
0.889	1	1	89	10	1	28	2196	0	0
0.89	1	1	90	1	1	28	2196	0	0
0.891	1	1	90	2	1	28	2196	0	0
0.892	1	1	90	3	1	28	2196	0	0
0.893	1	1	90	4	1	28	2196	0	0
0.894	1	1	90	5	1	28	2196	0	0
0.895	1	1	90	6	1	28	2196	0	0
0.896	1	1	90	7	1	28	2196	0	0
0.897	1	1	90	8	1	28	2196	0	0
0.898	1	1	90	9	1	28	2196	0	0
0.899	1	1	90	10	1	28	2196	0	0
0.9	1	1	91	1	1	28	2196	0	0
0.901	1	1	91	2	1	28	2196	0	0
0.902	1	1	91	3	1	28	2196	0	0
0.903	1	1	91	4	1	28	2196	0	0
0.904	1	1	91	5	1	28	2196	0	0
0.905	1	1	91	6	1	28	2196	0	0
0.906	1	1	91	7	1	28	2196	0	0
0.907	1	1	91	8	1	28	2196	0	0
0.908	1	1	91	9	1	28	2196	0	0
0.909	1	1	91	10	1	28	2196	0	0
0.91	1	1	92	1	1	28	2196	0	0
0.911	1	1	92	2	1	28	2196	0	0
0.912	1	1	92	3	1	28	2196	0	0
0.913	1	1	92	4	1	28	2196	0	0
0.914	1	1	92	5	1	28	2196	0	0
0.915	1	1	92	6	1	28	2196	0	0
0.916	1	1	92	7	1	28	2196	0	0
0.917	1	1	92	8	1	28	2196	0	0
0.918	1	1	92	9	1	28	2196	0	0
0.919	1	1	92	10	1	28	2196	0	0
0.92	1	1	93	1	1	28	2196	0	0
0.921	1	1	93	2	1	28	2196	0	0
0.922	1	1	93	3	1	28	2196	0	0
0.923	1	1	93	4	1	28	2196	0	0
0.924	1	1	93	5	1	28	2196	0	0
0.925	1	1	93	6	1	28	2196	0	0
0.926	1	1	93	7	1	28	2196	0	0
0.927	1	1	93	8	1	28	2196	0	0
0.928	1	1	93	9	1	28	2196	0	0
0.929	1	1	93	10	1	28	2196	0	0
0.93	1	1	94	1	1	28	2196	0	0
0.931	1	1	94	2	1	28	2196	0	0
0.932	1	1	94	3	1	28	2196	0	0
0.933	1	1	94	4	1	28	2196	0	0
0.934	1	1	94	5	1	28	2196	0	0
0.935	1	1	94	6	1	28	2196	0	0
0.936	1	1	94	7	1	28	2196	0	0
0.937	1	1	94	8	1	28	2196	0	0
0.938	1	1	94	9	1	28	2196	0	0
0.939	1	1	94	10	1	28	2196	0	0
0.94	1	1	95	1	1	28	2196	0	0
0.941	1	1	95	2	1	28	2196	0	0
0.942	1	1	95	3	1	28	2196	0	0
0.943	1	1	95	4	1	28	2196	0	0
0.944	1	1	95	5	1	28	2196	0	0
0.945	1	1	95	6	1	28	2196	0	0
0.946	1	1	95	7	1	28	2196	0	0
0.947	1	1	95	8	1	28	2196	0	0
0.948	1	1	95	9	1	28	2196	0	0
0.949	1	1	95	10	1	28	2196	0	0
0.95	1	1	96	1	1	28	2196	0	0
0.951	1	1	96	2	1	28	2196	0	0
0.952	1	1	96	3	1	28	2196	0	0
0.953	1	1	96	4	1	28	2196	0	0
0.954	1	1	96	5	1	28	2196	0	0
0.955	1	1	96	6	1	28	2196	0	0
0.956	1	1	96	7	1	28	2196	0	0
0.957	1	1	96	8	1	28	2196	0	0
0.958	1	1	96	9	1	28	2196	0	0
0.959	1	1	96	10	1	28	2196	0	0
0.96	1	1	97	1	1	28	2196	0	0
0.961	1	1	97	2	1	28	2196	0	0
0.962	1	1	97	3	1	28	2196	0	0
0.963	1	1	97	4	1	28	2196	0	0
0.964	1	1	97	5	1	28	2196	0	0
0.965	1	1	97	6	1	28	2196	0	0
0.966	1	1	97	7	1	28	2196	0	0
0.967	1	1	97	8	1	28	2196	0	0
0.968	1	1	97	9	1	28	2196	0	0
0.969	1	1	97	10	1	28	2196	0	0
0.97	1	1	98	1	1	28	2196	0	0
0.971	1	1	98	2	1	28	2196	0	0
0.972	1	1	98	3	1	28	2196	0	0
0.973	1	1	98	4	1	28	2196	0	0
0.974	1	1	98	5	1	28	2196	0	0
0.975	1	1	98	6	1	28	2196	0	0
0.976	1	1	98	7	1	28	2196	0	0
0.977	1	1	98	8	1	28	2196	0	0
0.978	1	1	98	9	1	28	2196	0	0
0.979	1	1	98	10	1	28	2196	0	0
0.98	1	1	99	1	1	28	2196	0	0
0.981	1	1	99	2	1	28	2196	0	0
0.982	1	1	99	3	1	28	2196	0	0
0.983	1	1	99	4	1	28	2196	0	0
0.984	1	1	99	5	1	28	2196	0	0
0.985	1	1	99	6	1	28	2196	0	0
0.986	1	1	99	7	1	28	2196	0	0
0.987	1	1	99	8	1	28	2196	0	0
0.988	1	1	99	9	1	28	2196	0	0
0.989	1	1	99	10	1	28	2196	0	0
0.99	1	1	100	1	1	28	2196	0	0
0.991	1	1	100	2	1	28	2196	0	0
0.992	1	1	100	3	1	28	2196	0	0
0.993	1	1	100	4	1	28	2196	0	0
0.994	1	1	100	5	1	28	2196	0	0
0.995	1	1	100	6	1	28	2196	0	0
0.996	1	1	100	7	1	28	2196	0	0
0.997	1	1	100	8	1	28	2196	0	0
0.998	1	1	100	9	1	28	2196	0	0
0.999	1	1	100	10	1	28	2196	0	0
1	1	1	101	1	1	28	2196	0	0
1.001	1	1	101	2	1	28	2196	0	0
1.002	1	1	101	3	1	28	2196	0	0
1.003	1	1	101	4	1	28	2196	0	0
1.004	1	1	101	5	1	28	2196	0	0
1.005	1	1	101	6	1	28	2196	0	0
1.006	1	1	101	7	1	28	2196	0	0
1.007	1	1	101	8	1	28	2196	0	0
1.008	1	1	101	9	1	28	2196	0	0
1.009	1	1	101	10	1	28	2196	0	0
1.01	1	1	102	1	1	28	2196	0	0
1.011	1	1	102	2	1	28	2196	0	0
1.012	1	1	102	3	1	28	2196	0	0
1.013	1	1	102	4	1	28	2196	0	0
1.014	1	1	102	5	1	28	2196	0	0
1.015	1	1	102	6	1	28	2196	0	0
1.016	1	1	102	7	1	28	2196	0	0
1.017	1	1	102	8	1	28	2196	0	0
1.018	1	1	102	9	1	28	2196	0	0
1.019	1	1	102	10	1	28	2196	0	0
1.02	1	1	103	1	1	28	2196	0	0
1.021	1	1	103	2	1	28	2196	0	0
1.022	1	1	103	3	1	28	2196	0	0
1.023	1	1	103	4	1	28	2196	0	0
1.024	1	1	103	5	1	28	2196	0	0
1.025	1	1	103	6	1	28	2196	0	0
1.026	1	1	103	7	1	28	2196	0	0
1.027	1	1	103	8	1	28	2196	0	0
1.028	1	1	103	9	1	28	2196	0	0
1.029	1	1	103	10	1	28	2196	0	0
1.03	1	1	104	1	1	28	2196	0	0
1.031	1	1	104	2	1	28	2196	0	0
1.032	1	1	104	3	1	28	2196	0	0
1.033	1	1	104	4	1	28	2196	0	0
1.034	1	1	104	5	1	28	2196	0	0
1.035	1	1	104	6	1	28	2196	0	0
1.036	1	1	104	7	1	28	2196	0	0
1.037	1	1	104	8	1	28	2196	0	0
1.038	1	1	104	9	1	28	2196	0	0
1.039	1	1	104	10	1	28	2196	0	0
1.04	1	1	105	1	1	28	2196	0	0
1.041	1	1	105	2	1	28	2196	0	0
1.042	1	1	105	3	1	28	2196	0	0
1.043	1	1	105	4	1	28	2196	0	0
1.044	1	1	105	5	1	28	2196	0	0
1.045	1	1	105	6	1	28	2196	0	0
1.046	1	1	105	7	1	28	2196	0	0
1.047	1	1	105	8	1	28	2196	0	0
1.048	1	1	105	9	1	28	2196	0	0
1.049	1	1	105	10	1	28	2196	0	0
1.05	1	1	106	1	1	28	2196	0	0
1.051	1	1	106	2	1	28	2196	0	0
1.052	1	1	106	3	1	28	2196	0	0
1.053	1	1	106	4	1	28	2196	0	0
1.054	1	1	106	5	1	28	2196	0	0
1.055	1	1	106	6	1	28	2196	0	0
1.056	1	1	106	7	1	28	2196	0	0
1.057	1	1	106	8	1	28	2196	0	0
1.058	1	1	106	9	1	28	2196	0	0
1.059	1	1	106	10	1	28	2196	0	0
1.06	1	1	107	1	1	28	2196	0	0
1.061	1	1	107	2	1	28	2196	0	0
1.062	1	1	107	3	1	28	2196	0	0
1.063	1	1	107	4	1	28	2196	0	0
1.064	1	1	107	5	1	28	2196	0	0
1.065	1	1	107	6	1	28	2196	0	0
1.066	1	1	107	7	1	28	2196	0	0
1.067	1	1	107	8	1	28	2196	0	0
1.068	1	1	107	9	1	28	2196	0	0
1.069	1	1	107	10	1	28	2196	0	0
1.07	1	1	108	1	1	28	2196	0	0
1.071	1	1	108	2	1	28	2196	0	0
1.072	1	1	108	3	1	28	2196	0	0
1.073	1	1	108	4	1	28	2196	0	0
1.074	1	1	108	5	1	28	2196	0	0
1.075	1	1	108	6	1	28	2196	0	0
1.076	1	1	108	7	1	28	2196	0	0
1.077	1	1	108	8	1	28	2196	0	0
1.078	1	1	108	9	1	28	2196	0	0
1.079	1	1	108	10	1	28	2196	0	0
1.08	1	1	109	1	1	28	2196	0	0
1.081	1	1	109	2	1	28	2196	0	0
1.082	1	1	109	3	1	28	2196	0	0
1.083	1	1	109	4	1	28	2196	0	0
1.084	1	1	109	5	1	28	2196	0	0
1.085	1	1	109	6	1	28	2196	0	0
1.086	1	1	109	7	1	28	2196	0	0
1.087	1	1	109	8	1	28	2196	0	0
1.088	1	1	109	9	1	28	2196	0	0
1.089	1	1	109	10	1	28	2196	0	0
1.09	1	1	110	1	1	28	2196	0	0
1.091	1	1	110	2	1	28	2196	0	0
1.092	1	1	110	3	1	28	2196	0	0
1.093	1	1	110	4	1	28	2196	0	0
1.094	1	1	110	5	1	28	2196	0	0
1.095	1	1	110	6	1	28	2196	0	0
1.096	1	1	110	7	1	28	2196	0	0
1.097	1	1	110	8	1	28	2196	0	0
1.098	1	1	110	9	1	28	2196	0	0
1.099	1	1	110	10	1	28	2196	0	0
1.1	1	1	111	1	1	28	2196	0	0
1.101	1	1	111	2	1	28	2196	0	0
1.102	1	1	111	3	1	28	2196	0	0
1.103	1	1	111	4	1	28	2196	0	0
1.104	1	1	111	5	1	28	2196	0	0
1.105	1	1	111	6	1	28	2196	0	0
1.106	1	1	111	7	1	28	2196	0	0
1.107	1	1	111	8	1	28	2196	0	0
1.108	1	1	111	9	1	28	2196	0	0
1.109	1	1	111	10	1	28	2196	0	0
1.11	1	1	112	1	1	28	2196	0	0
1.111	1	1	112	2	1	28	2196	0	0
1.112	1	1	112	3	1	28	2196	0	0
1.113	1	1	112	4	1	28	2196	0	0
1.114	1	1	112	5	1	28	2196	0	0
1.115	1	1	112	6	1	28	2196	0	0
1.116	1	1	112	7	1	28	2196	0	0
1.117	1	1	112	8	1	28	2196	0	0
1.118	1	1	112	9	1	28	2196	0	0
1.119	1	1	112	10	1	28	2196	0	0
1.12	1	1	113	1	1	28	2196	0	0
1.121	1	1	113	2	1	28	2196	0	0
1.122	1	1	113	3	1	28	2196	0	0
1.123	1	1	113	4	1	28	2196	0	0
1.124	1	1	113	5	1	28	2196	0	0
1.125	1	1	113	6	1	28	2196	0	0
1.126	1	1	113	7	1	28	2196	0	0
1.127	1	1	113	8	1	28	2196	0	0
1.128	1	1	113	9	1	28	2196	0	0
1.129	1	1	113	10	1	28	2196	0	0
1.13	1	1	114	1	1	28	2196	0	0
1.131	1	1	114	2	1	28	2196	0	0
1.132	1	1	114	3	1	28	2196	0	0
1.133	1	1	114	4	1	28	2196	0	0
1.134	1	1	114	5	1	28	2196	0	0
1.135	1	1	114	6	1	28	2196	0	0
1.136	1	1	114	7	1	28	2196	0	0
1.137	1	1	114	8	1	28	2196	0	0
1.138	1	1	114	9	1	28	2196	0	0
1.139	1	1	114	10	1	28	2196	0	0
1.14	1	1	115	1	1	28	2196	0	0
1.141	1	1	115	2	1	28	2196	0	0
1.142	1	1	115	3	1	28	2196	0	0
1.143	1	1	115	4	1	28	2196	0	0
1.144	1	1	115	5	1	28	2196	0	0
1.145	1	1	115	6	1	28	2196	0	0
1.146	1	1	115	7	1	28	2196	0	0
1.147	1	1	115	8	1	28	2196	0	0
1.148	1	1	115	9	1	28	2196	0	0
1.149	1	1	115	10	1	28	2196	0	0
1.15	1	1	116	1	1	28	2196	0	0
1.151	1	1	116	2	1	28	2196	0	0
1.152	1	1	116	3	1	28	2196	0	0
1.153	1	1	116	4	1	28	2196	0	0
1.154	1	1	116	5	1	28	2196	0	0
1.155	1	1	116	6	1	28	2196	0	0
1.156	1	1	116	7	1	28	2196	0	0
1.157	1	1	116	8	1	28	2196	0	0
1.158	1	1	116	9	1	28	2196	0	0
1.159	1	1	116	10	1	28	2196	0	0
1.16	1	1	117	1	1	28	2196	0	0
1.161	1	1	117	2	1	28	2196	0	0
1.162	1	1	117	3	1	28	2196	0	0
1.163	1	1	117	4	1	28	2196	0	0
1.164	1	1	117	5	1	28	2196	0	0
1.165	1	1	117	6	1	28	2196	0	0
1.166	1	1	117	7	1	28	2196	0	0
1.167	1	1	117	8	1	28	2196	0	0
1.168	1	1	117	9	1	28	2196	0	0
1.169	1	1	117	10	1	28	2196	0	0
1.17	1	1	118	1	1	28	2196	0	0
1.171	1	1	118	2	1	28	2196	0	0
1.172	1	1	118	3	1	28	2196	0	0
1.173	1	1	118	4	1	28	2196	0	0
1.174	1	1	118	5	1	28	2196	0	0
1.175	1	1	118	6	1	28	2196	0	0
1.176	1	1	118	7	1	28	2196	0	0
1.177	1	1	118	8	1	28	2196	0	0
1.178	1	1	118	9	1	28	2196	0	0
1.179	1	1	118	10	1	28	2196	0	0
1.18	1	1	119	1	1	28	2196	0	0
1.181	1	1	119	2	1	28	2196	0	0
1.182	1	1	119	3	1	28	2196	0	0
1.183	1	1	119	4	1	28	2196	0	0
1.184	1	1	119	5	1	28	2196	0	0
1.185	1	1	119	6	1	28	2196	0	0
1.186	1	1	119	7	1	28	2196	0	0
1.187	1	1	119	8	1	28	2196	0	0
1.188	1	1	119	9	1	28	2196	0	0
1.189	1	1	119	10	1	28	2196	0	0
1.19	1	1	120	1	1	28	2196	0	0
1.191	1	1	120	2	1	28	2196	0	0
1.192	1	1	120	3	1	28	2196	0	0
1.193	1	1	120	4	1	28	2196	0	0
1.194	1	1	120	5	1	28	2196	0	0
1.195	1	1	120	6	1	28	2196	0	0
1.196	1	1	120	7	1	28	2196	0	0
1.197	1	1	120	8	1	28	2196	0	0
1.198	1	1	120	9	1	28	2196	0	0
1.199	1	1	120	10	1	28	2196	0	0
1.2	1	1	121	1	1	28	2196	0	0
1.201	1	1	121	2	1	28	2196	0	0
1.202	1	1	121	3	1	28	2196	0	0
1.203	1	1	121	4	1	28	2196	0	0
1.204	1	1	121	5	1	28	2196	0	0
1.205	1	1	121	6	1	28	2196	0	0
1.206	1	1	121	7	1	28	2196	0	0
1.207	1	1	121	8	1	28	2196	0	0
1.208	1	1	121	9	1	28	2196	0	0
1.209	1	1	121	10	1	28	2196	0	0
1.21	1	1	122	1	1	28	2196	0	0
1.211	1	1	122	2	1	28	2196	0	0
1.212	1	1	122	3	1	28	2196	0	0
1.213	1	1	122	4	1	28	2196	0	0
1.214	1	1	122	5	1	28	2196	0	0
1.215	1	1	122	6	1	28	2196	0	0
1.216	1	1	122	7	1	28	2196	0	0
1.217	1	1	122	8	1	28	2196	0	0
1.218	1	1	122	9	1	28	2196	0	0
1.219	1	1	122	10	1	28	2196	0	0
1.22	1	1	123	1	1	28	2196	0	0
1.221	1	1	123	2	1	28	2196	0	0
1.222	1	1	123	3	1	28	2196	0	0
1.223	1	1	123	4	1	28	2196	0	0
1.224	1	1	123	5	1	28	2196	0	0
1.225	1	1	123	6	1	28	2196	0	0
1.226	1	1	123	7	1	28	2196	0	0
1.227	1	1	123	8	1	28	2196	0	0
1.228	1	1	123	9	1	28	2196	0	0
1.229	1	1	123	10	1	28	2196	0	0
1.23	1	1	124	1	1	28	2196	0	0
1.231	1	1	124	2	1	28	2196	0	0
